,name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
36539,Sahara 97096,22898,Valid,EH3,2516.0,Found,1997.0,,,
36540,Sahara 97097,22899,Valid,LL6,12300.0,Found,1997.0,,,
36541,Sahara 97098,22900,Valid,EH3,100.0,Found,1997.0,,,
36542,Sahara 97099,22901,Valid,LL6,525.0,Found,1997.0,,,
36543,Sahara 97101,22902,Valid,EH3,98.0,Found,1997.0,,,
36544,Sahara 97103,22903,Valid,EH3,248.0,Found,1997.0,,,
36545,Sahara 97104,22904,Valid,LL6,207.0,Found,1997.0,,,
36546,Sahara 97105,22905,Valid,EH3,469.0,Found,1997.0,,,
36547,Sahara 97106,22906,Valid,EH3,90.0,Found,1997.0,,,
36548,Sahara 97107,22907,Valid,EH3,67.0,Found,1997.0,,,
36549,Sahara 97108,22908,Valid,EH3,60.0,Found,1997.0,,,
36550,Sahara 97109,22909,Valid,L4,347.0,Found,1997.0,,,
36551,Sahara 97111,22910,Valid,H4,345.0,Found,1997.0,,,
36552,Sahara 97113,22911,Valid,EH3,618.0,Found,1997.0,,,
36553,Sahara 97114,22912,Valid,EH3,118.0,Found,1997.0,,,
36554,Sahara 97115,22913,Valid,EH3,61.0,Found,1997.0,,,
36555,Sahara 97116,22914,Valid,EH3,105.0,Found,1997.0,,,
36556,Sahara 97117,22915,Valid,EH3,305.0,Found,1997.0,,,
36557,Sahara 97118,22916,Valid,EH3,283.0,Found,1997.0,,,
36558,Sahara 97120,22917,Valid,EH3,100.0,Found,1997.0,,,
36559,Sahara 97121,22918,Valid,EH3,154.0,Found,1997.0,,,
36560,Sahara 97122,22919,Valid,EH3,176.0,Found,1997.0,,,
36561,Sahara 97123,22920,Valid,EH3,190.0,Found,1997.0,,,
36562,Sahara 97124,22921,Valid,EH3,20.0,Found,1997.0,,,
36563,Sahara 97125,22922,Valid,EH3,70.0,Found,1997.0,,,
36564,Sahara 97126,22923,Valid,EH3,50.0,Found,1997.0,,,
36565,Sahara 97127,22924,Valid,EH3,344.0,Found,1997.0,,,
36566,Sahara 97128,22925,Valid,L5,630.0,Found,1997.0,,,
36567,Sahara 97129,22926,Valid,EH3,119.0,Found,1997.0,,,
36568,Sahara 97130,22927,Valid,EH3,160.0,Found,1997.0,,,
36569,Sahara 97131,22928,Valid,EH3,40.0,Found,1997.0,,,
36570,Sahara 97132,22929,Valid,EH3,50.0,Found,1997.0,,,
36571,Sahara 97133,22930,Valid,L6,643.0,Found,1997.0,,,
36572,Sahara 97134,22931,Valid,L6,288.0,Found,1997.0,,,
36573,Sahara 97135,22932,Valid,LL5/6,120.0,Found,1997.0,,,
36574,Sahara 97136,22933,Valid,LL5/6,44.0,Found,1997.0,,,
36575,Sahara 97137,22934,Valid,L/LL4,475.0,Found,1997.0,,,
36576,Sahara 97138,22935,Valid,LL4,98.0,Found,1997.0,,,
36577,Sahara 97139,22936,Valid,L5,515.0,Found,1997.0,,,
36578,Sahara 97140,22937,Valid,L6,60.8,Found,1997.0,,,
36579,Sahara 97141,22938,Valid,L5/6,624.0,Found,1997.0,,,
36580,Sahara 97142,22939,Valid,LL6,502.0,Found,1997.0,,,
36581,Sahara 97143,22940,Valid,L4/5,312.0,Found,1997.0,,,
36582,Sahara 97145,22941,Valid,EH3,252.0,Found,1997.0,,,
36583,Sahara 97146,22942,Valid,EH3,419.0,Found,1997.0,,,
36584,Sahara 97147,22943,Valid,EH3,209.0,Found,1997.0,,,
36585,Sahara 97148,22944,Valid,EH3,51.0,Found,1997.0,,,
36586,Sahara 97150,22945,Valid,EH3,321.0,Found,1997.0,,,
36587,Sahara 97151,22946,Valid,EH3,256.0,Found,1997.0,,,
36588,Sahara 97152,22947,Valid,LL5/6,209.0,Found,1997.0,,,
36589,Sahara 97153,22948,Valid,L4,3790.0,Found,1997.0,,,
36590,Sahara 97154,22949,Valid,LL6,280.0,Found,1997.0,,,
36591,Sahara 97156,22950,Valid,L5,445.0,Found,1997.0,,,
36592,Sahara 97157,22951,Valid,L5,902.0,Found,1997.0,,,
36593,Sahara 97158,22952,Valid,EH3,1050.0,Found,1997.0,,,
36594,Sahara 97159,22953,Valid,EH3,300.0,Found,1997.0,,,
36595,Sahara 97160,22954,Valid,L5,50.0,Found,1997.0,,,
36596,Sahara 97161,22955,Valid,EH3,140.0,Found,1997.0,,,
36597,Sahara 97162,22956,Valid,EH3,301.0,Found,1997.0,,,
36598,Sahara 97163,22957,Valid,H5,116.0,Found,1997.0,,,
36599,Sahara 97164,22958,Valid,EH3,391.0,Found,1997.0,,,
36600,Sahara 97165,22959,Valid,L5,80.0,Found,1997.0,,,
36601,Sahara 97166,22960,Valid,EH3,47.0,Found,1997.0,,,
36602,Sahara 97167,22961,Valid,EH3,93.0,Found,1997.0,,,
36603,Sahara 97168,22962,Valid,EH3,61.0,Found,1997.0,,,
36604,Sahara 97169,22963,Valid,EH3,20.0,Found,1997.0,,,
36605,Sahara 97170,22964,Valid,L5,503.0,Found,1997.0,,,
36606,Sahara 97171,22965,Valid,L5,120.0,Found,1997.0,,,
36607,Sahara 97172,22966,Valid,L5,1159.0,Found,1997.0,,,
36608,Sahara 97174,22967,Valid,H5,80.0,Found,1997.0,,,
36609,Sahara 97175,22968,Valid,L5,2138.0,Found,1997.0,,,
36610,Sahara 97176,22969,Valid,H5,1165.0,Found,1997.0,,,
36611,Sahara 97177,22970,Valid,L5/6,481.0,Found,1997.0,,,
36612,Sahara 97178,22971,Valid,L6,255.0,Found,1997.0,,,
36613,Sahara 97179,22972,Valid,H5-6,1080.0,Found,1997.0,,,
36614,Sahara 97180,22973,Valid,L4,230.0,Found,1997.0,,,
36615,Sahara 97181,22974,Valid,L5/6,2230.0,Found,1997.0,,,
36616,Sahara 97182,22975,Valid,L5,1240.0,Found,1997.0,,,
36617,Sahara 97183,22976,Valid,H5,160.0,Found,1997.0,,,
36618,Sahara 97184,22977,Valid,L5,582.0,Found,1997.0,,,
36619,Sahara 97185,22978,Valid,H4/5,66.0,Found,1997.0,,,
36620,Sahara 97186,22979,Valid,L5,458.0,Found,1997.0,,,
36621,Sahara 97187,22980,Valid,L5,975.0,Found,1997.0,,,
36622,Sahara 97188,22981,Valid,L4,145.0,Found,1997.0,,,
36623,Sahara 97189,22982,Valid,H5,45.0,Found,1997.0,,,
36624,Sahara 97190,22983,Valid,L5,50.0,Found,1997.0,,,
36625,Sahara 97191,22984,Valid,H5,77.0,Found,1997.0,,,
36626,Sahara 97192,22985,Valid,L5,46.0,Found,1997.0,,,
36627,Sahara 97193,22986,Valid,L3.9,522.0,Found,1997.0,,,
36628,Sahara 97194,22987,Valid,L4,292.0,Found,1997.0,,,
36629,Sahara 97195,22988,Valid,H6,680.0,Found,1997.0,,,
36630,Sahara 97196,22989,Valid,H5,725.0,Found,1997.0,,,
36631,Sahara 97197,22990,Valid,L5/6,347.0,Found,1997.0,,,
36632,Sahara 97198,22991,Valid,L5,309.0,Found,1997.0,,,
36633,Sahara 97199,22992,Valid,L6,496.0,Found,1997.0,,,
36634,Sahara 97200,22993,Valid,L5/6,230.0,Found,1997.0,,,
36635,Sahara 97201,22994,Valid,L4,683.0,Found,1997.0,,,
36636,Sahara 97208,22995,Valid,LL6,152.0,Found,1997.0,,,
36637,Sahara 97210,22996,Valid,L/LL3.2,3200.0,Found,1997.0,,,
36638,Sahara 97211,22997,Valid,LL4-6,4140.0,Found,1997.0,,,
36639,Sahara 98007,22998,Valid,L5,655.0,Found,1998.0,,,
36640,Sahara 98034,22999,Valid,H5,10345.0,Found,1998.0,,,
36641,Sahara 98035,23000,Valid,L/LL3,640.0,Found,1998.0,,,
36642,Sahara 98044,23001,Valid,CV3,3145.0,Found,1998.0,,,
36643,Sahara 98058,23002,Valid,H5,681.0,Found,1998.0,,,
36644,Sahara 98067,23003,Valid,CO3,81.2,Found,1998.0,,,
36645,Sahara 98088,23004,Valid,Mesosiderite,2580.0,Found,1998.0,,,
36646,Sahara 98100,23005,Valid,H,65.0,Found,1998.0,,,
36647,Sahara 98110,23006,Valid,Eucrite,31.0,Found,1998.0,,,
36648,Sahara 98111,23007,Valid,Diogenite,29.0,Found,1998.0,,,
36649,Sahara 98120,23008,Valid,L6,138.0,Found,1998.0,,,
36650,Sahara 98154,23009,Valid,H5,817.0,Found,1998.0,,,
36651,Sahara 98175,23010,Valid,LL3.5,1335.0,Found,1998.0,,,
36652,Sahara 98222,23011,Valid,L6,192.0,Found,1998.0,,,
36653,Sahara 98248,23012,Valid,R4,38.6,Found,1998.0,,,
36654,Sahara 98276,23013,Valid,L6,93.0,Found,1998.0,,,
36655,Sahara 98312,23014,Valid,L5-6,23.0,Found,1998.0,,,
36656,Sahara 98316,23015,Valid,L/LL3,111.0,Found,1998.0,,,
36657,Sahara 98323,23016,Valid,L3.7,355.0,Found,1998.0,,,
36658,Sahara 98328,23017,Valid,L4,187.0,Found,1999.0,,,
36659,Sahara 98380,23019,Valid,LL4-6,17.0,Found,1998.0,,,
36660,Sahara 98404,23020,Valid,CO3,46.0,Found,1998.0,,,
36661,Sahara 98429,23021,Valid,L6,137.0,Found,1998.0,,,
36662,Sahara 98430,23022,Valid,H4-6,45.0,Found,1998.0,,,
36663,Sahara 98433,23023,Valid,H5,12.0,Found,1998.0,,,
36664,Sahara 98448,23024,Valid,Mesosiderite,785.0,Found,1998.0,,,
36665,Sahara 98465,23025,Valid,L4,226.0,Found,1998.0,,,
36666,Sahara 98473,23026,Valid,L6,68.0,Found,1998.0,,,
36667,Sahara 98492,23027,Valid,Mesosiderite,138.0,Found,1998.0,,,
36668,Sahara 98501,23028,Valid,Ureilite,123.0,Found,1998.0,,,
36669,Sahara 98505,23029,Valid,Ureilite,152.0,Found,1998.0,,,
36670,Sahara 98532,23030,Valid,L4,258.0,Found,1998.0,,,
36671,Sahara 98557,23031,Valid,LL6,8.0,Found,1998.0,,,
36672,Sahara 98573,23032,Valid,L3.8,175.0,Found,1998.0,,,
36673,Sahara 98639,23033,Valid,H4,300.0,Found,1998.0,,,
36674,Sahara 98645,23034,Valid,H3,51.0,Found,1998.0,,,
36675,Sahara 98660,23035,Valid,L3-6,141.0,Found,1998.0,,,
36676,Sahara 98683,23036,Valid,L3,361.0,Found,1998.0,,,
36677,Sahara 98691,23037,Valid,L3,16.0,Found,1998.0,,,
36678,Sahara 98748,23038,Valid,H3-6,439.0,Found,1998.0,,,
36679,Sahara 98782,23039,Valid,L3,47.0,Found,1998.0,,,
36680,Sahara 98804,23040,Valid,H4,62.0,Found,1998.0,,,
36681,Sahara 99029,23041,Valid,L6,250.0,Found,1999.0,,,
36682,Sahara 99033,53801,Valid,H~4,108.0,Found,1999.0,0.0,0.0,"(0.000000, 0.000000)"
36683,Sahara 99037,23042,Valid,H6,365.0,Found,1999.0,,,
36684,Sahara 99041,53802,Valid,H5,194.0,Found,1999.0,0.0,0.0,"(0.000000, 0.000000)"
36685,Sahara 99042,23043,Valid,L5,345.0,Found,1999.0,,,
36686,Sahara 99050,55272,Valid,L~6,156.0,Found,1999.0,0.0,0.0,"(0.000000, 0.000000)"
36687,Sahara 99067,23044,Valid,H3.8,207.0,Found,1999.0,,,
36688,Sahara 99070,23045,Valid,H3.8-6,1780.0,Found,1999.0,,,
36689,Sahara 99076,23046,Valid,Howardite,62.0,Found,1999.0,,,
36690,Sahara 99082,23047,Valid,H4/5,135.0,Found,1999.0,,,
36691,Sahara 99099,23048,Valid,LL6,267.0,Found,1999.0,,,
36692,Sahara 99159,23049,Valid,LL3,1023.0,Found,1999.0,,,
36693,Sahara 99162,23050,Valid,H6,144.0,Found,1999.0,,,
36694,Sahara 99169,55273,Valid,L~6,129.0,Found,1999.0,0.0,0.0,"(0.000000, 0.000000)"
36695,Sahara 99201,23051,Valid,Ureilite,91.0,Found,1999.0,,,
36696,Sahara 99209,23052,Valid,L5-6,230.0,Found,1999.0,,,
36697,Sahara 99314,23053,Valid,Howardite,56.5,Found,1999.0,,,
36698,Sahara 99327,23054,Valid,H6,3320.0,Found,1999.0,,,
36699,Sahara 99330,23055,Valid,LL3.5,14.7,Found,1999.0,,,
36700,Sahara 99339,23056,Valid,L/LL3.5,32.4,Found,1999.0,,,
36701,Sahara 99456,23058,Valid,E6,62.0,Found,1999.0,,,
36702,Sahara 99477,31314,Valid,L5,9220.0,Found,1999.0,,,
36703,Sahara 99502,23059,Valid,LL6,481.0,Found,1999.0,,,
36704,Sahara 99527,23060,Valid,R5,19.0,Found,1999.0,,,
36705,Sahara 99531,23061,Valid,R3-5,31.0,Found,1999.0,,,
36706,Sahara 99534,55721,Valid,L5,470.0,Found,1999.0,0.0,0.0,"(0.000000, 0.000000)"
36707,Sahara 99537,23062,Valid,R3-6,27.0,Found,1999.0,,,
36708,Sahara 99544,23063,Valid,CO3,1360.0,Found,1999.0,,,
36709,Sahara 99550,23064,Valid,L4,213.0,Found,1999.0,,,
36710,Sahara 99555,23065,Valid,Angrite,2710.0,Found,1999.0,,,
36711,Sahara 99572,23066,Valid,H6,730.0,Found,1999.0,,,
36712,Sahara 99603,23067,Valid,L6,476.0,Found,1999.0,,,
36713,Sahara 99676,23068,Valid,L6,6050.0,Found,1999.0,,,
36714,Sahara 99942,23069,Valid,H5,917.0,Found,1999.0,,,
36715,Sahara 99952,23070,Valid,H5,271.0,Found,1999.0,,,
36716,Sahara 99955,23071,Valid,H5,750.0,Found,1999.0,,,
36717,Sahara 99973,23072,Valid,H6,343.0,Found,1999.0,,,
36718,Sahara 99977,23073,Valid,H5,791.0,Found,1999.0,,,
36719,Sahara 99980,23074,Valid,H5,292.0,Found,1999.0,,,
36720,Sahara 99992,23075,Valid,H5,331.0,Found,1999.0,,,
36721,Sahara 99994,23076,Valid,H5,303.0,Found,1999.0,,,
36722,Sahara 99995,23077,Valid,H6,61.0,Found,1999.0,,,
36723,Sahara 99997,23078,Valid,H5,452.0,Found,1999.0,,,
36812,San Luis,23129,Valid,H,,Found,1964.0,-33.33333,-66.38333,"(-33.333330, -66.383330)"
36818,Sandford Cliffs 03450,36569,Valid,L5,5168.0,Found,2003.0,,,
36819,Sandford Cliffs 03451,32740,Valid,H5,2863.9,Found,2002.0,,,
36820,Sandford Cliffs 03452,32741,Valid,LL5,1026.5,Found,2002.0,,,
36821,Sandford Cliffs 03453,32742,Valid,LL5,2400.0,Found,2002.0,,,
36822,Sandford Cliffs 03454,36570,Valid,L5,1346.8,Found,2003.0,,,
36823,Sandford Cliffs 03455,32743,Valid,L5,1242.1,Found,2002.0,,,
36824,Sandford Cliffs 03456,32744,Valid,L5,1373.7,Found,2002.0,,,
36825,Sandford Cliffs 03457,36571,Valid,L5,786.9,Found,2003.0,,,
36827,Sandford Cliffs 03458,32745,Valid,LL6,780.7,Found,2002.0,,,
36828,Sandford Cliffs 03459,32746,Valid,LL6,701.9,Found,2002.0,,,
36829,Sandford Cliffs 03460,32747,Valid,LL5,488.7,Found,2002.0,,,
36830,Sandford Cliffs 03461,32748,Valid,L6,328.8,Found,2002.0,,,
36831,Sandford Cliffs 03462,32749,Valid,L5,321.2,Found,2002.0,,,
36832,Sandford Cliffs 03463,32750,Valid,LL5,464.7,Found,2002.0,,,
36833,Sandford Cliffs 03464,36572,Valid,L5,919.1,Found,2003.0,,,
36834,Sandford Cliffs 03465,36573,Valid,L5,596.5,Found,2003.0,,,
36835,Sandford Cliffs 03466,36574,Valid,L5,553.4,Found,2003.0,,,
36836,Sandford Cliffs 03467,36575,Valid,L5,462.9,Found,2003.0,,,
36837,Sandford Cliffs 03468,32751,Valid,LL5,192.3,Found,2002.0,,,
36838,Sandford Cliffs 03469,32752,Valid,LL5,214.9,Found,2002.0,,,
36839,Sandford Cliffs 03470,36576,Valid,L5,224.1,Found,2003.0,,,
36840,Sandford Cliffs 03471,36577,Valid,L5,237.4,Found,2003.0,,,
36841,Sandford Cliffs 03472,36578,Valid,Howardite,195.2,Found,2003.0,,,
36842,Sandford Cliffs 03473,36579,Valid,Diogenite,125.4,Found,2003.0,,,
36843,Sandford Cliffs 03474,36580,Valid,L5,224.5,Found,2003.0,,,
36844,Sandford Cliffs 03475,36581,Valid,L5,179.8,Found,2003.0,,,
36845,Sandford Cliffs 03476,36582,Valid,L5,145.6,Found,2003.0,,,
36846,Sandford Cliffs 03477,36583,Valid,L5,108.0,Found,2003.0,,,
36847,Sandford Cliffs 03478,36584,Valid,LL5,107.2,Found,2003.0,,,
36848,Sandford Cliffs 03479,36585,Valid,LL5,58.7,Found,2003.0,,,
36849,Sandford Cliffs 03480,23136,Valid,H5,121.5,Found,2003.0,,,
36850,Sandford Cliffs 03481,23137,Valid,L5,61.75,Found,2003.0,,,
36851,Sandford Cliffs 03482,23138,Valid,LL5,160.17,Found,2003.0,,,
36852,Sandford Cliffs 03483,23139,Valid,LL5,137.94,Found,2003.0,,,
36853,Sandford Cliffs 03484,23140,Valid,LL5,183.66,Found,2003.0,,,
36854,Sandford Cliffs 03485,23141,Valid,LL5,76.08,Found,2003.0,,,
36855,Sandford Cliffs 03486,23142,Valid,H5,79.36,Found,2003.0,,,
36856,Sandford Cliffs 03487,23143,Valid,LL4,57.06,Found,2003.0,,,
36857,Sandford Cliffs 03488,23144,Valid,L5,89.42,Found,2003.0,,,
36858,Sandford Cliffs 03489,23145,Valid,Eucrite-br,29.19,Found,2003.0,,,
36859,Sandford Cliffs 03490,32753,Valid,L5,52.6,Found,2002.0,,,
36860,Sandford Cliffs 03491,32754,Valid,L5,165.8,Found,2002.0,,,
36861,Sandford Cliffs 03492,32755,Valid,L5,60.5,Found,2002.0,,,
36862,Sandford Cliffs 03493,32756,Valid,LL6,64.2,Found,2002.0,,,
36863,Sandford Cliffs 03494,32757,Valid,H5,167.4,Found,2002.0,,,
36864,Sandford Cliffs 03495,32758,Valid,L5,114.5,Found,2002.0,,,
36865,Sandford Cliffs 03496,32759,Valid,LL5,93.3,Found,2002.0,,,
36866,Sandford Cliffs 03497,32760,Valid,LL5,108.3,Found,2002.0,,,
36867,Sandford Cliffs 03498,32761,Valid,H5,64.4,Found,2002.0,,,
36868,Sandford Cliffs 03499,32762,Valid,LL5,152.2,Found,2002.0,,,
36869,Sandford Cliffs 03500,23146,Valid,H5,17.33,Found,2003.0,,,
36870,Sandford Cliffs 03501,23147,Valid,LL4,35.76,Found,2003.0,,,
36871,Sandford Cliffs 03502,23148,Valid,L5,27.48,Found,2003.0,,,
36872,Sandford Cliffs 03503,23149,Valid,LL5,43.7,Found,2003.0,,,
36873,Sandford Cliffs 03504,23150,Valid,L5,7.35,Found,2003.0,,,
36874,Sandford Cliffs 03505,23151,Valid,LL5,42.21,Found,2003.0,,,
36875,Sandford Cliffs 03506,23152,Valid,LL4,46.82,Found,2003.0,,,
36876,Sandford Cliffs 03507,23153,Valid,LL5,44.3,Found,2003.0,,,
36877,Sandford Cliffs 03508,23154,Valid,LL5,67.79,Found,2003.0,,,
36878,Sandford Cliffs 03509,23155,Valid,LL5,22.71,Found,2003.0,,,
37375,Sayh al Uhaymir 557,56432,Valid,H4,3.0,Found,,20.17417,56.511109999999995,"(20.174170, 56.511110)"
37380,Scott Glacier 06010,47667,Valid,LL5,1383.6,Found,2006.0,,,
37381,Scott Glacier 06011,47668,Valid,L5,2072.0,Found,2006.0,,,
37382,Scott Glacier 06012,46385,Valid,CM2,14.3,Found,2006.0,,,
37383,Scott Glacier 06013,46386,Valid,CM2,20.7,Found,2006.0,,,
37384,Scott Glacier 06014,46387,Valid,CM2,48.2,Found,2006.0,,,
37385,Scott Glacier 06015,46388,Valid,L5,205.1,Found,2006.0,,,
37386,Scott Glacier 06016,46389,Valid,L5,204.2,Found,2006.0,,,
37387,Scott Glacier 06017,46390,Valid,L5,64.1,Found,2006.0,,,
37388,Scott Glacier 06018,46391,Valid,L5,32.7,Found,2006.0,,,
37389,Scott Glacier 06019,46392,Valid,L5,65.4,Found,2006.0,,,
37390,Scott Glacier 06020,46393,Valid,L5,13.4,Found,2006.0,,,
37391,Scott Glacier 06021,46394,Valid,L5,17.0,Found,2006.0,,,
37392,Scott Glacier 06022,46395,Valid,L5,3.5,Found,2006.0,,,
37393,Scott Glacier 06023,46396,Valid,L5,6.1,Found,2006.0,,,
37394,Scott Glacier 06024,46397,Valid,H6,9.5,Found,2006.0,,,
37395,Scott Glacier 06025,46398,Valid,L5,5.7,Found,2006.0,,,
37396,Scott Glacier 06026,46399,Valid,L5,14.4,Found,2006.0,,,
37397,Scott Glacier 06027,46400,Valid,L5,22.4,Found,2006.0,,,
37398,Scott Glacier 06028,46401,Valid,L5,39.1,Found,2006.0,,,
37399,Scott Glacier 06029,46402,Valid,L5,16.8,Found,2006.0,,,
37400,Scott Glacier 06030,49712,Valid,Lodranite,11.4,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
37401,Scott Glacier 06031,47669,Valid,L5,5.9,Found,2006.0,,,
37402,Scott Glacier 06032,47670,Valid,L5,16.1,Found,2006.0,,,
37403,Scott Glacier 06033,47671,Valid,LL5,2.5,Found,2006.0,,,
37404,Scott Glacier 06034,47672,Valid,LL5,4.3,Found,2006.0,,,
37405,Scott Glacier 06035,47673,Valid,L5,1.4,Found,2006.0,,,
37406,Scott Glacier 06036,47674,Valid,LL5,1.2,Found,2006.0,,,
37407,Scott Glacier 06037,47675,Valid,L5,1.2,Found,2006.0,,,
37408,Scott Glacier 06038,47676,Valid,LL5,0.4,Found,2006.0,,,
37409,Scott Glacier 06039,47677,Valid,LL5,40.5,Found,2006.0,,,
37410,Scott Glacier 06040,45395,Valid,Howardite,60.2,Found,2006.0,,,
37411,Scott Glacier 06041,45396,Valid,Eucrite-br,45.2,Found,2006.0,,,
37412,Scott Glacier 06042,46403,Valid,CM2,6.4,Found,2006.0,,,
37413,Scott Glacier 06043,46404,Valid,CM1,27.6,Found,2006.0,,,
37476,Shawnee,53761,Valid,"Iron, IAB-MG",8181.0,Found,2010.0,0.0,0.0,"(0.000000, 0.000000)"
37635,Slaghek's Iron,23624,Valid,"Iron, IIIAB",1900.0,Found,1916.0,,,
37641,Sleeper Camp 005,23631,Valid,H5,129.0,Found,,-30.17367,126.29233,"(-30.173670, 126.292330)"
37672,Smithsonian Iron,23653,Valid,"Iron, IIAB",3510.0,Found,1881.0,,,
37686,South African Railways,23674,Valid,"Iron, IVA",47000.0,Found,1938.0,,,
37693,Southern Arizona,23683,Valid,"Iron, IAB-sLL",266.0,Found,1947.0,,,
37694,Southern Michigan,23684,Valid,Iron,49.0,Found,1965.0,,,
37704,Squaw Creek,23693,Valid,"Iron, IIAB",14500.0,Found,,32.0,-98.0,"(32.000000, -98.000000)"
37789,Taiga (stone),23788,Valid,H6,31.4,Found,1946.0,,,
37899,Taylor Glacier 05180,36586,Valid,L5,244.2,Found,2005.0,,,
37900,Taylor Glacier 05181,45397,Valid,"Iron, IIE",544.1,Found,2005.0,,,
38049,Tobychan,24015,Valid,"Iron, IIE",52100.0,Found,1971.0,,,
38057,Toronto,24030,Valid,"Iron, IAB complex",2715.0,Found,1970.0,,,
38070,Tres Estacas,24048,Valid,OC,150000.0,Found,1968.0,,,
38071,Tribune (b),24051,Valid,OC,1470.0,Found,1981.0,,,
38084,Tulia (c),24068,Valid,H5/6,4270.0,Found,1981.0,,,
38118,Uasara,55266,Valid,"Iron, IIAB",3140.0,Found,,0.0,0.0,"(0.000000, 0.000000)"
38128,Um-Hadid,24114,Valid,Mesosiderite,15400.0,Found,,21.695,50.59667,"(21.695000, 50.596670)"
38188,Ur,24125,Valid,Iron,,Found,2501.0,30.9,46.01667,"(30.900000, 46.016670)"
38201,Valencia,24147,Valid,H5,33500.0,Found,,39.0,-0.03333,"(39.000000, -0.033330)"
38224,Villa Regina,53827,Valid,"Iron, IIIAB",5030.0,Found,,-39.1,-67.06667,"(-39.100000, -67.066670)"
38275,Wei-hui-fu (a),24231,Valid,Iron,,Found,1931.0,,,
38276,Wei-hui-fu (b),24232,Valid,Iron,,Found,1931.0,,,
38278,Weiyuan,24233,Valid,Mesosiderite,,Found,1978.0,35.26667,104.31667,"(35.266670, 104.316670)"
38301,Wietrzno-Bobrka,24259,Valid,Iron,376.0,Found,601.0,49.41667,21.7,"(49.416670, 21.700000)"
38328,Wiltshire,56143,Valid,H5,92750.0,Found,,51.14967,-1.81,"(51.149670, -1.810000)"
38386,Xiquipilco no. 2,24348,Valid,Iron,1124.0,Found,1949.0,,,
38391,Yamato 000027,35161,Valid,Martian (shergottite),9.68,Found,2000.0,,,
38392,Yamato 000047,35162,Valid,Martian (shergottite),5.34,Found,2000.0,,,
38393,Yamato 000097,35163,Valid,Martian (shergottite),24.48,Found,2000.0,,,
38397,Yamato 002875,43637,Valid,Diogenite,10667.0,Found,2000.0,0.0,0.0,"(0.000000, 0.000000)"
41460,Yamato 792768,28117,Valid,CM2,,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
43484,Yamato 87262,36626,Valid,H6,68.97,Found,1987.0,,,
43502,Yamato 980003,36629,Valid,L6,307.13,Found,1998.0,,,
43503,Yamato 980005,36631,Valid,L,23.779,Found,1998.0,,,
43504,Yamato 980006,36632,Valid,L3,7.4,Found,1998.0,,,
43505,Yamato 980010,36636,Valid,CV3,10.223,Found,1998.0,,,
43506,Yamato 980011,36637,Valid,CV3,9.217,Found,1998.0,,,
43507,Yamato 980015,36641,Valid,H4,46.822,Found,1998.0,,,
43508,Yamato 980016,36642,Valid,H3,6.704,Found,1998.0,,,
43509,Yamato 980020,36646,Valid,L6,42.804,Found,1998.0,,,
43510,Yamato 980021,36647,Valid,L6,38.42,Found,1998.0,,,
43511,Yamato 980022,36648,Valid,H6,14.937,Found,1998.0,,,
43512,Yamato 980025,36651,Valid,L6,69.24,Found,1998.0,,,
43513,Yamato 980026,36652,Valid,L6,1054.0,Found,1998.0,,,
43514,Yamato 980027,36653,Valid,LL4,26.12,Found,1998.0,,,
43515,Yamato 980028,36654,Valid,L6,42.089,Found,1998.0,,,
43516,Yamato 980029,36655,Valid,H4,30.222,Found,1998.0,,,
43517,Yamato 980036,36662,Valid,CM2,5.454,Found,1998.0,,,
43518,Yamato 980041,36667,Valid,H4,6.443,Found,1998.0,,,
43519,Yamato 980042,36668,Valid,H4,12.214,Found,1998.0,,,
43520,Yamato 980044,36670,Valid,L5,16.091,Found,1998.0,,,
43521,Yamato 980048,36674,Valid,L4,164.09,Found,1998.0,,,
43522,Yamato 980049,36675,Valid,H3,288.06,Found,1998.0,,,
43523,Yamato 980050,36676,Valid,CM2,20.842,Found,1998.0,,,
43524,Yamato 980051,36677,Valid,CM2,38.483,Found,1998.0,,,
43525,Yamato 980052,36678,Valid,H3,426.95,Found,1998.0,,,
43526,Yamato 980053,36679,Valid,H3,260.31,Found,1998.0,,,
43527,Yamato 980054,36680,Valid,H3,58.072,Found,1998.0,,,
43528,Yamato 980055,36681,Valid,H3,67.33,Found,1998.0,,,
43529,Yamato 980056,36682,Valid,H3,16.952,Found,1998.0,,,
43530,Yamato 980057,36683,Valid,H3,15.272,Found,1998.0,,,
43531,Yamato 980059,36685,Valid,L4,17.42,Found,1998.0,,,
43532,Yamato 980061,36687,Valid,H4,9.088,Found,1998.0,,,
43533,Yamato 980062,36688,Valid,L6,15.425999999999998,Found,1998.0,,,
43534,Yamato 980063,36689,Valid,H4,9.906,Found,1998.0,,,
43535,Yamato 980064,36690,Valid,L6,15.548,Found,1998.0,,,
43536,Yamato 980066,36692,Valid,Eucrite,55.873,Found,1998.0,,,
43537,Yamato 980068,36694,Valid,Eucrite,34.396,Found,1998.0,,,
43538,Yamato 980070,36696,Valid,CM2,6.023,Found,1998.0,,,
43539,Yamato 980071,36697,Valid,CM2,1.357,Found,1998.0,,,
43540,Yamato 980072,36698,Valid,H3,11.55,Found,1998.0,,,
